INSTRUMENTID,STRIKECLOSEFEERATIO,TRADEFEERATIO,STRIKEFEEUNIT,EXCHANGEID,STRADEUNITMARGIN,HTRADEUNITMARGIN,TRADINGDAY,STRIKEFEERATIO,PRODUCTID,HTRADEFEERATIO,DISCOUNTRATE,TRADEFEEUNIT,SETTLEMENTPRICE,STRIKECLOSEFEEUNIT,SETTLEMENTGROUPID,HTRADEFEEUNIT,trade_date
cu2601C67000,0,0,5,SHFE,133155,128860,20251009,0,cu_o,0,0,5,18900,0,00000001,2.5,20251009
cu2601C68000,0,0,5,SHFE,128175,123880,20251009,0,cu_o,0,0,5,17904,0,00000001,2.5,20251009
cu2601C69000,0,0,5,SHFE,123225,118930,20251009,0,cu_o,0,0,5,16914,0,00000001,2.5,20251009
cu2601C70000,0,0,5,SHFE,118305,114010,20251009,0,cu_o,0,0,5,15930,0,00000001,2.5,20251009
cu2601C71000,0,0,5,SHFE,113425,109130,20251009,0,cu_o,0,0,5,14954,0,00000001,2.5,20251009
cu2601C72000,0,0,5,SHFE,108595,104300,20251009,0,cu_o,0,0,5,13988,0,00000001,2.5,20251009
cu2601C73000,0,0,5,SHFE,103835,99540,20251009,0,cu_o,0,0,5,13036,0,00000001,2.5,20251009
cu2601C74000,0,0,5,SHFE,99145,94850,20251009,0,cu_o,0,0,5,12098,0,00000001,2.5,20251009
cu2601C75000,0,0,5,SHFE,94555,90260,20251009,0,cu_o,0,0,5,11180,0,00000001,2.5,20251009
cu2601C76000,0,0,5,SHFE,90075,85780,20251009,0,cu_o,0,0,5,10284,0,00000001,2.5,20251009
cu2601C77000,0,0,5,SHFE,85735,81440,20251009,0,cu_o,0,0,5,9416,0,00000001,2.5,20251009
cu2601C78000,0,0,5,SHFE,81535,77240,20251009,0,cu_o,0,0,5,8576,0,00000001,2.5,20251009
cu2601C79000,0,0,5,SHFE,77495,73200,20251009,0,cu_o,0,0,5,7768,0,00000001,2.5,20251009
cu2601C80000,0,0,5,SHFE,73665,69370,20251009,0,cu_o,0,0,5,7002,0,00000001,2.5,20251009
cu2601C82000,0,0,5,SHFE,66625,62330,20251009,0,cu_o,0,0,5,5594,0,00000001,2.5,20251009
cu2601C84000,0,0,5,SHFE,60465,56170,20251009,0,cu_o,0,0,5,4362,0,00000001,2.5,20251009
cu2601C86000,0,0,5,SHFE,54975,50680,20251009,0,cu_o,0,0,5,3314,0,00000001,2.5,20251009
cu2601C88000,0,0,5,SHFE,45715,41420,20251009,0,cu_o,0,0,5,2462,0,00000001,2.5,20251009
cu2601C90000,0,0,5,SHFE,37305,33010,20251009,0,cu_o,0,0,5,1780,0,00000001,2.5,20251009
cu2601C92000,0,0,5,SHFE,29655,25360,20251009,0,cu_o,0,0,5,1250,0,00000001,2.5,20251009
cu2601C94000,0,0,5,SHFE,23637.5,21490,20251009,0,cu_o,0,0,5,862,0,00000001,2.5,20251009
cu2601C96000,0,0,5,SHFE,22197.5,20050,20251009,0,cu_o,0,0,5,574,0,00000001,2.5,20251009
cu2601P64000,0,0,5,SHFE,19337.5,17190,20251009,0,cu_o,0,0,5,2,0,00000001,2.5,20251009
cu2601P65000,0,0,5,SHFE,19347.5,17200,20251009,0,cu_o,0,0,5,4,0,00000001,2.5,20251009
cu2601P66000,0,0,5,SHFE,19367.5,17220,20251009,0,cu_o,0,0,5,8,0,00000001,2.5,20251009
cu2601P67000,0,0,5,SHFE,19387.5,17240,20251009,0,cu_o,0,0,5,12,0,00000001,2.5,20251009
cu2601P68000,0,0,5,SHFE,19427.5,17280,20251009,0,cu_o,0,0,5,20,0,00000001,2.5,20251009
cu2601P69000,0,0,5,SHFE,19497.5,17350,20251009,0,cu_o,0,0,5,34,0,00000001,2.5,20251009
cu2601P70000,0,0,5,SHFE,19577.5,17430,20251009,0,cu_o,0,0,5,50,0,00000001,2.5,20251009
cu2601P71000,0,0,5,SHFE,19707.5,17560,20251009,0,cu_o,0,0,5,76,0,00000001,2.5,20251009
cu2601P72000,0,0,5,SHFE,19887.5,17740,20251009,0,cu_o,0,0,5,112,0,00000001,2.5,20251009
cu2601P73000,0,0,5,SHFE,20117.5,17970,20251009,0,cu_o,0,0,5,158,0,00000001,2.5,20251009
cu2601P74000,0,0,5,SHFE,20427.5,18280,20251009,0,cu_o,0,0,5,220,0,00000001,2.5,20251009
cu2601P75000,0,0,5,SHFE,20837.5,18690,20251009,0,cu_o,0,0,5,302,0,00000001,2.5,20251009
cu2601P76000,0,0,5,SHFE,21357.5,19210,20251009,0,cu_o,0,0,5,406,0,00000001,2.5,20251009
cu2601P77000,0,0,5,SHFE,21997.5,19850,20251009,0,cu_o,0,0,5,534,0,00000001,2.5,20251009
cu2601P78000,0,0,5,SHFE,22787.5,20640,20251009,0,cu_o,0,0,5,692,0,00000001,2.5,20251009
cu2601P79000,0,0,5,SHFE,25825,21600,20251009,0,cu_o,0,0,5,884,0,00000001,2.5,20251009
cu2601P80000,0,0,5,SHFE,29485,25190,20251009,0,cu_o,0,0,5,1116,0,00000001,2.5,20251009
cu2601P82000,0,0,5,SHFE,37425,33130,20251009,0,cu_o,0,0,5,1704,0,00000001,2.5,20251009
cu2601P84000,0,0,5,SHFE,46245,41950,20251009,0,cu_o,0,0,5,2468,0,00000001,2.5,20251009
cu2601P86000,0,0,5,SHFE,55725,51430,20251009,0,cu_o,0,0,5,3414,0,00000001,2.5,20251009
cu2601P88000,0,0,5,SHFE,61435,57140,20251009,0,cu_o,0,0,5,4556,0,00000001,2.5,20251009
cu2601P90000,0,0,5,SHFE,68005,63710,20251009,0,cu_o,0,0,5,5870,0,00000001,2.5,20251009
cu2601P92000,0,0,5,SHFE,75335,71040,20251009,0,cu_o,0,0,5,7336,0,00000001,2.5,20251009
cu2601P94000,0,0,5,SHFE,83375,79080,20251009,0,cu_o,0,0,5,8944,0,00000001,2.5,20251009
cu2601P96000,0,0,5,SHFE,91915,87620,20251009,0,cu_o,0,0,5,10652,0,00000001,2.5,20251009
cu2602C64000,0,0,5,SHFE,147228.5,142942,20251009,0,cu_o,0,0,5,21730,0,00000001,2.5,20251009
cu2602C65000,0,0,5,SHFE,142228.5,137942,20251009,0,cu_o,0,0,5,20730,0,00000001,2.5,20251009
cu2602C66000,0,0,5,SHFE,137228.5,132942,20251009,0,cu_o,0,0,5,19730,0,00000001,2.5,20251009
cu2602C67000,0,0,5,SHFE,132248.5,127962,20251009,0,cu_o,0,0,5,18734,0,00000001,2.5,20251009
cu2602C68000,0,0,5,SHFE,127298.5,123012,20251009,0,cu_o,0,0,5,17744,0,00000001,2.5,20251009
cu2602C69000,0,0,5,SHFE,122378.5,118092,20251009,0,cu_o,0,0,5,16760,0,00000001,2.5,20251009
cu2602C70000,0,0,5,SHFE,117508.5,113222,20251009,0,cu_o,0,0,5,15786,0,00000001,2.5,20251009
cu2602C71000,0,0,5,SHFE,112678.5,108392,20251009,0,cu_o,0,0,5,14820,0,00000001,2.5,20251009
cu2602C72000,0,0,5,SHFE,107918.5,103632,20251009,0,cu_o,0,0,5,13868,0,00000001,2.5,20251009
cu2602C73000,0,0,5,SHFE,103238.5,98952,20251009,0,cu_o,0,0,5,12932,0,00000001,2.5,20251009
cu2602C74000,0,0,5,SHFE,98638.5,94352,20251009,0,cu_o,0,0,5,12012,0,00000001,2.5,20251009
cu2602C75000,0,0,5,SHFE,94148.5,89862,20251009,0,cu_o,0,0,5,11114,0,00000001,2.5,20251009
cu2602C76000,0,0,5,SHFE,89778.5,85492,20251009,0,cu_o,0,0,5,10240,0,00000001,2.5,20251009
cu2602C77000,0,0,5,SHFE,85558.5,81272,20251009,0,cu_o,0,0,5,9396,0,00000001,2.5,20251009
cu2602C78000,0,0,5,SHFE,81498.5,77212,20251009,0,cu_o,0,0,5,8584,0,00000001,2.5,20251009
cu2602C79000,0,0,5,SHFE,77608.5,73322,20251009,0,cu_o,0,0,5,7806,0,00000001,2.5,20251009
cu2602C80000,0,0,5,SHFE,73888.5,69602,20251009,0,cu_o,0,0,5,7062,0,00000001,2.5,20251009
cu2602C82000,0,0,5,SHFE,67028.5,62742,20251009,0,cu_o,0,0,5,5690,0,00000001,2.5,20251009
cu2602C84000,0,0,5,SHFE,61088.5,56802,20251009,0,cu_o,0,0,5,4502,0,00000001,2.5,20251009
cu2602C86000,0,0,5,SHFE,55303.5,51017,20251009,0,cu_o,0,0,5,3480,0,00000001,2.5,20251009
cu2602C88000,0,0,5,SHFE,46083.5,41797,20251009,0,cu_o,0,0,5,2636,0,00000001,2.5,20251009
cu2602C90000,0,0,5,SHFE,37663.5,33377,20251009,0,cu_o,0,0,5,1952,0,00000001,2.5,20251009
cu2602C92000,0,0,5,SHFE,29983.5,25697,20251009,0,cu_o,0,0,5,1416,0,00000001,2.5,20251009
cu2602C94000,0,0,5,SHFE,24299.25,22156,20251009,0,cu_o,0,0,5,1002,0,00000001,2.5,20251009
cu2602C96000,0,0,5,SHFE,22789.25,20646,20251009,0,cu_o,0,0,5,700,0,00000001,2.5,20251009
cu2602P64000,0,0,5,SHFE,19319.25,17176,20251009,0,cu_o,0,0,5,6,0,00000001,2.5,20251009
cu2602P65000,0,0,5,SHFE,19339.25,17196,20251009,0,cu_o,0,0,5,10,0,00000001,2.5,20251009
cu2602P66000,0,0,5,SHFE,19369.25,17226,20251009,0,cu_o,0,0,5,16,0,00000001,2.5,20251009
cu2602P67000,0,0,5,SHFE,19419.25,17276,20251009,0,cu_o,0,0,5,26,0,00000001,2.5,20251009
cu2602P68000,0,0,5,SHFE,19489.25,17346,20251009,0,cu_o,0,0,5,40,0,00000001,2.5,20251009
cu2602P69000,0,0,5,SHFE,19579.25,17436,20251009,0,cu_o,0,0,5,58,0,00000001,2.5,20251009
cu2602P70000,0,0,5,SHFE,19719.25,17576,20251009,0,cu_o,0,0,5,86,0,00000001,2.5,20251009
cu2602P71000,0,0,5,SHFE,19899.25,17756,20251009,0,cu_o,0,0,5,122,0,00000001,2.5,20251009
cu2602P72000,0,0,5,SHFE,20139.25,17996,20251009,0,cu_o,0,0,5,170,0,00000001,2.5,20251009
cu2602P73000,0,0,5,SHFE,20459.25,18316,20251009,0,cu_o,0,0,5,234,0,00000001,2.5,20251009
cu2602P74000,0,0,5,SHFE,20859.25,18716,20251009,0,cu_o,0,0,5,314,0,00000001,2.5,20251009
cu2602P75000,0,0,5,SHFE,21359.25,19216,20251009,0,cu_o,0,0,5,414,0,00000001,2.5,20251009
cu2602P76000,0,0,5,SHFE,21979.25,19836,20251009,0,cu_o,0,0,5,538,0,00000001,2.5,20251009
cu2602P77000,0,0,5,SHFE,22759.25,20616,20251009,0,cu_o,0,0,5,694,0,00000001,2.5,20251009
cu2602P78000,0,0,5,SHFE,23679.25,21536,20251009,0,cu_o,0,0,5,878,0,00000001,2.5,20251009
cu2602P79000,0,0,5,SHFE,27233.5,22947,20251009,0,cu_o,0,0,5,1096,0,00000001,2.5,20251009
cu2602P80000,0,0,5,SHFE,31013.5,26727,20251009,0,cu_o,0,0,5,1352,0,00000001,2.5,20251009
cu2602P82000,0,0,5,SHFE,39113.5,34827,20251009,0,cu_o,0,0,5,1972,0,00000001,2.5,20251009
cu2602P84000,0,0,5,SHFE,48143.5,43857,20251009,0,cu_o,0,0,5,2778,0,00000001,2.5,20251009
cu2602P86000,0,0,5,SHFE,57328.5,53042,20251009,0,cu_o,0,0,5,3750,0,00000001,2.5,20251009
cu2602P88000,0,0,5,SHFE,63068.5,58782,20251009,0,cu_o,0,0,5,4898,0,00000001,2.5,20251009
cu2602P90000,0,0,5,SHFE,69618.5,65332,20251009,0,cu_o,0,0,5,6208,0,00000001,2.5,20251009
cu2602P92000,0,0,5,SHFE,76908.5,72622,20251009,0,cu_o,0,0,5,7666,0,00000001,2.5,20251009
cu2602P94000,0,0,5,SHFE,84808.5,80522,20251009,0,cu_o,0,0,5,9246,0,00000001,2.5,20251009
cu2602P96000,0,0,5,SHFE,93268.5,88982,20251009,0,cu_o,0,0,5,10938,0,00000001,2.5,20251009
cu2603C64000,0,0,5,SHFE,147283,142996,20251009,0,cu_o,0,0,5,21740,0,00000001,2.5,20251009
cu2603C65000,0,0,5,SHFE,142283,137996,20251009,0,cu_o,0,0,5,20740,0,00000001,2.5,20251009
cu2603C66000,0,0,5,SHFE,137313,133026,20251009,0,cu_o,0,0,5,19746,0,00000001,2.5,20251009
cu2603C67000,0,0,5,SHFE,132373,128086,20251009,0,cu_o,0,0,5,18758,0,00000001,2.5,20251009
cu2603C68000,0,0,5,SHFE,127473,123186,20251009,0,cu_o,0,0,5,17778,0,00000001,2.5,20251009
cu2603C69000,0,0,5,SHFE,122623,118336,20251009,0,cu_o,0,0,5,16808,0,00000001,2.5,20251009
cu2603C70000,0,0,5,SHFE,117813,113526,20251009,0,cu_o,0,0,5,15846,0,00000001,2.5,20251009
cu2603C71000,0,0,5,SHFE,113083,108796,20251009,0,cu_o,0,0,5,14900,0,00000001,2.5,20251009
cu2603C72000,0,0,5,SHFE,108413,104126,20251009,0,cu_o,0,0,5,13966,0,00000001,2.5,20251009
cu2603C73000,0,0,5,SHFE,103833,99546,20251009,0,cu_o,0,0,5,13050,0,00000001,2.5,20251009
cu2603C74000,0,0,5,SHFE,99353,95066,20251009,0,cu_o,0,0,5,12154,0,00000001,2.5,20251009
cu2603C75000,0,0,5,SHFE,94993,90706,20251009,0,cu_o,0,0,5,11282,0,00000001,2.5,20251009
cu2603C76000,0,0,5,SHFE,90773,86486,20251009,0,cu_o,0,0,5,10438,0,00000001,2.5,20251009
cu2603C77000,0,0,5,SHFE,86683,82396,20251009,0,cu_o,0,0,5,9620,0,00000001,2.5,20251009
cu2603C78000,0,0,5,SHFE,82743,78456,20251009,0,cu_o,0,0,5,8832,0,00000001,2.5,20251009
cu2603C79000,0,0,5,SHFE,78943,74656,20251009,0,cu_o,0,0,5,8072,0,00000001,2.5,20251009
cu2603C80000,0,0,5,SHFE,75363,71076,20251009,0,cu_o,0,0,5,7356,0,00000001,2.5,20251009
cu2603C82000,0,0,5,SHFE,68743,64456,20251009,0,cu_o,0,0,5,6032,0,00000001,2.5,20251009
cu2603C84000,0,0,5,SHFE,62893,58606,20251009,0,cu_o,0,0,5,4862,0,00000001,2.5,20251009
cu2603C86000,0,0,5,SHFE,57193,52906,20251009,0,cu_o,0,0,5,3852,0,00000001,2.5,20251009
cu2603C88000,0,0,5,SHFE,47953,43666,20251009,0,cu_o,0,0,5,3004,0,00000001,2.5,20251009
cu2603C90000,0,0,5,SHFE,39403,35116,20251009,0,cu_o,0,0,5,2294,0,00000001,2.5,20251009
cu2603C92000,0,0,5,SHFE,31583,27296,20251009,0,cu_o,0,0,5,1730,0,00000001,2.5,20251009
cu2603C94000,0,0,5,SHFE,25701.5,23558,20251009,0,cu_o,0,0,5,1282,0,00000001,2.5,20251009
cu2603C96000,0,0,5,SHFE,23951.5,21808,20251009,0,cu_o,0,0,5,932,0,00000001,2.5,20251009
cu2603P64000,0,0,5,SHFE,19371.5,17228,20251009,0,cu_o,0,0,5,16,0,00000001,2.5,20251009
cu2603P65000,0,0,5,SHFE,19411.5,17268,20251009,0,cu_o,0,0,5,24,0,00000001,2.5,20251009
cu2603P66000,0,0,5,SHFE,19471.5,17328,20251009,0,cu_o,0,0,5,36,0,00000001,2.5,20251009
cu2603P67000,0,0,5,SHFE,19561.5,17418,20251009,0,cu_o,0,0,5,54,0,00000001,2.5,20251009
cu2603P68000,0,0,5,SHFE,19671.5,17528,20251009,0,cu_o,0,0,5,76,0,00000001,2.5,20251009
cu2603P69000,0,0,5,SHFE,19831.5,17688,20251009,0,cu_o,0,0,5,108,0,00000001,2.5,20251009
cu2603P70000,0,0,5,SHFE,20031.5,17888,20251009,0,cu_o,0,0,5,148,0,00000001,2.5,20251009
cu2603P71000,0,0,5,SHFE,20301.5,18158,20251009,0,cu_o,0,0,5,202,0,00000001,2.5,20251009
cu2603P72000,0,0,5,SHFE,20641.5,18498,20251009,0,cu_o,0,0,5,270,0,00000001,2.5,20251009
cu2603P73000,0,0,5,SHFE,21051.5,18908,20251009,0,cu_o,0,0,5,352,0,00000001,2.5,20251009
cu2603P74000,0,0,5,SHFE,21561.5,19418,20251009,0,cu_o,0,0,5,454,0,00000001,2.5,20251009
cu2603P75000,0,0,5,SHFE,22191.5,20048,20251009,0,cu_o,0,0,5,580,0,00000001,2.5,20251009
cu2603P76000,0,0,5,SHFE,22961.5,20818,20251009,0,cu_o,0,0,5,734,0,00000001,2.5,20251009
cu2603P77000,0,0,5,SHFE,23861.5,21718,20251009,0,cu_o,0,0,5,914,0,00000001,2.5,20251009
cu2603P78000,0,0,5,SHFE,24901.5,22758,20251009,0,cu_o,0,0,5,1122,0,00000001,2.5,20251009
cu2603P79000,0,0,5,SHFE,28533,24246,20251009,0,cu_o,0,0,5,1360,0,00000001,2.5,20251009
cu2603P80000,0,0,5,SHFE,32433,28146,20251009,0,cu_o,0,0,5,1640,0,00000001,2.5,20251009
cu2603P82000,0,0,5,SHFE,40773,36486,20251009,0,cu_o,0,0,5,2308,0,00000001,2.5,20251009
cu2603P84000,0,0,5,SHFE,49883,45596,20251009,0,cu_o,0,0,5,3130,0,00000001,2.5,20251009
cu2603P86000,0,0,5,SHFE,59143,54856,20251009,0,cu_o,0,0,5,4112,0,00000001,2.5,20251009
cu2603P88000,0,0,5,SHFE,64853,60566,20251009,0,cu_o,0,0,5,5254,0,00000001,2.5,20251009
cu2603P90000,0,0,5,SHFE,71263,66976,20251009,0,cu_o,0,0,5,6536,0,00000001,2.5,20251009
cu2603P92000,0,0,5,SHFE,78413,74126,20251009,0,cu_o,0,0,5,7966,0,00000001,2.5,20251009
cu2603P94000,0,0,5,SHFE,86133,81846,20251009,0,cu_o,0,0,5,9510,0,00000001,2.5,20251009
cu2603P96000,0,0,5,SHFE,94343,90056,20251009,0,cu_o,0,0,5,11152,0,00000001,2.5,20251009
cu2604C68000,0,0,5,SHFE,129507,125204,20251009,0,cu_o,0,0,5,18156,0,00000001,2.5,20251009
cu2604C69000,0,0,5,SHFE,124737,120434,20251009,0,cu_o,0,0,5,17202,0,00000001,2.5,20251009
cu2604C70000,0,0,5,SHFE,120027,115724,20251009,0,cu_o,0,0,5,16260,0,00000001,2.5,20251009
cu2604C71000,0,0,5,SHFE,115407,111104,20251009,0,cu_o,0,0,5,15336,0,00000001,2.5,20251009
cu2604C72000,0,0,5,SHFE,110867,106564,20251009,0,cu_o,0,0,5,14428,0,00000001,2.5,20251009
cu2604C73000,0,0,5,SHFE,106417,102114,20251009,0,cu_o,0,0,5,13538,0,00000001,2.5,20251009
cu2604C74000,0,0,5,SHFE,102067,97764,20251009,0,cu_o,0,0,5,12668,0,00000001,2.5,20251009
cu2604C75000,0,0,5,SHFE,97857,93554,20251009,0,cu_o,0,0,5,11826,0,00000001,2.5,20251009
cu2604C76000,0,0,5,SHFE,93767,89464,20251009,0,cu_o,0,0,5,11008,0,00000001,2.5,20251009
cu2604C77000,0,0,5,SHFE,89777,85474,20251009,0,cu_o,0,0,5,10210,0,00000001,2.5,20251009
cu2604C78000,0,0,5,SHFE,85977,81674,20251009,0,cu_o,0,0,5,9450,0,00000001,2.5,20251009
cu2604C79000,0,0,5,SHFE,82327,78024,20251009,0,cu_o,0,0,5,8720,0,00000001,2.5,20251009
cu2604C80000,0,0,5,SHFE,78807,74504,20251009,0,cu_o,0,0,5,8016,0,00000001,2.5,20251009
cu2604C82000,0,0,5,SHFE,72337,68034,20251009,0,cu_o,0,0,5,6722,0,00000001,2.5,20251009
cu2604C84000,0,0,5,SHFE,66537,62234,20251009,0,cu_o,0,0,5,5562,0,00000001,2.5,20251009
cu2604C86000,0,0,5,SHFE,61417,57114,20251009,0,cu_o,0,0,5,4538,0,00000001,2.5,20251009
cu2604C88000,0,0,5,SHFE,52207,47904,20251009,0,cu_o,0,0,5,3666,0,00000001,2.5,20251009
cu2604C90000,0,0,5,SHFE,43497,39194,20251009,0,cu_o,0,0,5,2924,0,00000001,2.5,20251009
cu2604C92000,0,0,5,SHFE,35387,31084,20251009,0,cu_o,0,0,5,2302,0,00000001,2.5,20251009
cu2604C94000,0,0,5,SHFE,28303.5,26152,20251009,0,cu_o,0,0,5,1788,0,00000001,2.5,20251009
cu2604C96000,0,0,5,SHFE,26213.5,24062,20251009,0,cu_o,0,0,5,1370,0,00000001,2.5,20251009
cu2604P68000,0,0,5,SHFE,20113.5,17962,20251009,0,cu_o,0,0,5,150,0,00000001,2.5,20251009
cu2604P69000,0,0,5,SHFE,20353.5,18202,20251009,0,cu_o,0,0,5,198,0,00000001,2.5,20251009
cu2604P70000,0,0,5,SHFE,20643.5,18492,20251009,0,cu_o,0,0,5,256,0,00000001,2.5,20251009
cu2604P71000,0,0,5,SHFE,21033.5,18882,20251009,0,cu_o,0,0,5,334,0,00000001,2.5,20251009
cu2604P72000,0,0,5,SHFE,21483.5,19332,20251009,0,cu_o,0,0,5,424,0,00000001,2.5,20251009
cu2604P73000,0,0,5,SHFE,22023.5,19872,20251009,0,cu_o,0,0,5,532,0,00000001,2.5,20251009
cu2604P74000,0,0,5,SHFE,22663.5,20512,20251009,0,cu_o,0,0,5,660,0,00000001,2.5,20251009
cu2604P75000,0,0,5,SHFE,23443.5,21292,20251009,0,cu_o,0,0,5,816,0,00000001,2.5,20251009
cu2604P76000,0,0,5,SHFE,24333.5,22182,20251009,0,cu_o,0,0,5,994,0,00000001,2.5,20251009
cu2604P77000,0,0,5,SHFE,25323.5,23172,20251009,0,cu_o,0,0,5,1192,0,00000001,2.5,20251009
cu2604P78000,0,0,5,SHFE,26513.5,24362,20251009,0,cu_o,0,0,5,1430,0,00000001,2.5,20251009
cu2604P79000,0,0,5,SHFE,29557,25692,20251009,0,cu_o,0,0,5,1696,0,00000001,2.5,20251009
cu2604P80000,0,0,5,SHFE,33507,29204,20251009,0,cu_o,0,0,5,1986,0,00000001,2.5,20251009
cu2604P82000,0,0,5,SHFE,41997,37694,20251009,0,cu_o,0,0,5,2684,0,00000001,2.5,20251009
cu2604P84000,0,0,5,SHFE,51147,46844,20251009,0,cu_o,0,0,5,3514,0,00000001,2.5,20251009
cu2604P86000,0,0,5,SHFE,60967,56664,20251009,0,cu_o,0,0,5,4478,0,00000001,2.5,20251009
cu2604P88000,0,0,5,SHFE,66707,62404,20251009,0,cu_o,0,0,5,5596,0,00000001,2.5,20251009
cu2604P90000,0,0,5,SHFE,72947,68644,20251009,0,cu_o,0,0,5,6844,0,00000001,2.5,20251009
cu2604P92000,0,0,5,SHFE,79787,75484,20251009,0,cu_o,0,0,5,8212,0,00000001,2.5,20251009
cu2604P94000,0,0,5,SHFE,87167,82864,20251009,0,cu_o,0,0,5,9688,0,00000001,2.5,20251009
cu2604P96000,0,0,5,SHFE,95037,90734,20251009,0,cu_o,0,0,5,11262,0,00000001,2.5,20251009
cu2605C70000,0,0,5,SHFE,119257,114964,20251009,0,cu_o,0,0,5,16124,0,00000001,2.5,20251009
cu2605C71000,0,0,5,SHFE,114697,110404,20251009,0,cu_o,0,0,5,15212,0,00000001,2.5,20251009
cu2605C72000,0,0,5,SHFE,110207,105914,20251009,0,cu_o,0,0,5,14314,0,00000001,2.5,20251009
cu2605C73000,0,0,5,SHFE,105857,101564,20251009,0,cu_o,0,0,5,13444,0,00000001,2.5,20251009
cu2605C74000,0,0,5,SHFE,101607,97314,20251009,0,cu_o,0,0,5,12594,0,00000001,2.5,20251009
cu2605C75000,0,0,5,SHFE,97457,93164,20251009,0,cu_o,0,0,5,11764,0,00000001,2.5,20251009
cu2605C76000,0,0,5,SHFE,93457,89164,20251009,0,cu_o,0,0,5,10964,0,00000001,2.5,20251009
cu2605C77000,0,0,5,SHFE,89597,85304,20251009,0,cu_o,0,0,5,10192,0,00000001,2.5,20251009
cu2605C78000,0,0,5,SHFE,85847,81554,20251009,0,cu_o,0,0,5,9442,0,00000001,2.5,20251009
cu2605C79000,0,0,5,SHFE,82287,77994,20251009,0,cu_o,0,0,5,8730,0,00000001,2.5,20251009
cu2605C80000,0,0,5,SHFE,78877,74584,20251009,0,cu_o,0,0,5,8048,0,00000001,2.5,20251009
cu2605C82000,0,0,5,SHFE,72547,68254,20251009,0,cu_o,0,0,5,6782,0,00000001,2.5,20251009
cu2605C84000,0,0,5,SHFE,66857,62564,20251009,0,cu_o,0,0,5,5644,0,00000001,2.5,20251009
cu2605C86000,0,0,5,SHFE,61517,57224,20251009,0,cu_o,0,0,5,4646,0,00000001,2.5,20251009
cu2605C88000,0,0,5,SHFE,52217,47924,20251009,0,cu_o,0,0,5,3786,0,00000001,2.5,20251009
cu2605C90000,0,0,5,SHFE,43537,39244,20251009,0,cu_o,0,0,5,3050,0,00000001,2.5,20251009
cu2605C92000,0,0,5,SHFE,35427,31134,20251009,0,cu_o,0,0,5,2428,0,00000001,2.5,20251009
cu2605C94000,0,0,5,SHFE,28878.5,26732,20251009,0,cu_o,0,0,5,1912,0,00000001,2.5,20251009
cu2605C96000,0,0,5,SHFE,26758.5,24612,20251009,0,cu_o,0,0,5,1488,0,00000001,2.5,20251009
cu2605P70000,0,0,5,SHFE,20978.5,18832,20251009,0,cu_o,0,0,5,332,0,00000001,2.5,20251009
cu2605P71000,0,0,5,SHFE,21418.5,19272,20251009,0,cu_o,0,0,5,420,0,00000001,2.5,20251009
cu2605P72000,0,0,5,SHFE,21918.5,19772,20251009,0,cu_o,0,0,5,520,0,00000001,2.5,20251009
cu2605P73000,0,0,5,SHFE,22558.5,20412,20251009,0,cu_o,0,0,5,648,0,00000001,2.5,20251009
cu2605P74000,0,0,5,SHFE,23298.5,21152,20251009,0,cu_o,0,0,5,796,0,00000001,2.5,20251009
cu2605P75000,0,0,5,SHFE,24118.5,21972,20251009,0,cu_o,0,0,5,960,0,00000001,2.5,20251009
cu2605P76000,0,0,5,SHFE,25098.5,22952,20251009,0,cu_o,0,0,5,1156,0,00000001,2.5,20251009
cu2605P77000,0,0,5,SHFE,26218.5,24072,20251009,0,cu_o,0,0,5,1380,0,00000001,2.5,20251009
cu2605P78000,0,0,5,SHFE,27448.5,25302,20251009,0,cu_o,0,0,5,1626,0,00000001,2.5,20251009
cu2605P79000,0,0,5,SHFE,31037,26744,20251009,0,cu_o,0,0,5,1910,0,00000001,2.5,20251009
cu2605P80000,0,0,5,SHFE,35107,30814,20251009,0,cu_o,0,0,5,2224,0,00000001,2.5,20251009
cu2605P82000,0,0,5,SHFE,43707,39414,20251009,0,cu_o,0,0,5,2944,0,00000001,2.5,20251009
cu2605P84000,0,0,5,SHFE,52957,48664,20251009,0,cu_o,0,0,5,3794,0,00000001,2.5,20251009
cu2605P86000,0,0,5,SHFE,62557,58264,20251009,0,cu_o,0,0,5,4784,0,00000001,2.5,20251009
cu2605P88000,0,0,5,SHFE,68207,63914,20251009,0,cu_o,0,0,5,5914,0,00000001,2.5,20251009
cu2605P90000,0,0,5,SHFE,74467,70174,20251009,0,cu_o,0,0,5,7166,0,00000001,2.5,20251009
cu2605P92000,0,0,5,SHFE,81297,77004,20251009,0,cu_o,0,0,5,8532,0,00000001,2.5,20251009
cu2605P94000,0,0,5,SHFE,88667,84374,20251009,0,cu_o,0,0,5,10006,0,00000001,2.5,20251009
cu2605P96000,0,0,5,SHFE,96497,92204,20251009,0,cu_o,0,0,5,11572,0,00000001,2.5,20251009
al2511C17600,0,0,1.5,SHFE,27527.5,27527.5,20251009,0,al_o,0,0,1.5,3405,0,00000001,0.75,20251009
al2511C17700,0,0,1.5,SHFE,27027.5,27027.5,20251009,0,al_o,0,0,1.5,3305,0,00000001,0.75,20251009
al2511C17800,0,0,1.5,SHFE,26527.5,26527.5,20251009,0,al_o,0,0,1.5,3205,0,00000001,0.75,20251009
